,PEOPLE_POSITIVE_CASES_COUNT,COUNTY_NAME,PROVINCE_STATE_NAME,REPORT_DATE,REPORT_DATE1,CONTINENT_NAME,DATA_SOURCE_NAME,PEOPLE_DEATH_NEW_COUNT,COUNTY_FIPS_NUMBER,COUNTRY_ALPHA_3_CODE,COUNTRY_SHORT_NAME,COUNTRY_ALPHA_2_CODE,PEOPLE_POSITIVE_NEW_CASES_COUNT,PEOPLE_DEATH_COUNT
7971,180243,,,2021-09-06,2021-09-06,Europe,JHU CSSE Global Timeseries,32,,MKD,North Macedonia,MK,198,6097
7972,180919,,,2021-09-07,2021-09-07,Europe,JHU CSSE Global Timeseries,32,,MKD,North Macedonia,MK,676,6129
7973,181620,,,2021-09-08,2021-09-08,Europe,JHU CSSE Global Timeseries,24,,MKD,North Macedonia,MK,701,6153
7974,181875,,,2021-09-09,2021-09-09,Europe,JHU CSSE Global Timeseries,31,,MKD,North Macedonia,MK,255,6184
7975,182450,,,2021-09-10,2021-09-10,Europe,JHU CSSE Global Timeseries,30,,MKD,North Macedonia,MK,575,6214
7976,183059,,,2021-09-11,2021-09-11,Europe,JHU CSSE Global Timeseries,22,,MKD,North Macedonia,MK,609,6236
7977,183523,,,2021-09-12,2021-09-12,Europe,JHU CSSE Global Timeseries,23,,MKD,North Macedonia,MK,464,6259
7978,183705,,,2021-09-13,2021-09-13,Europe,JHU CSSE Global Timeseries,18,,MKD,North Macedonia,MK,182,6277
7979,184277,,,2021-09-14,2021-09-14,Europe,JHU CSSE Global Timeseries,30,,MKD,North Macedonia,MK,572,6307
7980,184893,,,2021-09-15,2021-09-15,Europe,JHU CSSE Global Timeseries,32,,MKD,North Macedonia,MK,616,6339
7981,185450,,,2021-09-16,2021-09-16,Europe,JHU CSSE Global Timeseries,28,,MKD,North Macedonia,MK,557,6367
7982,186010,,,2021-09-17,2021-09-17,Europe,JHU CSSE Global Timeseries,29,,MKD,North Macedonia,MK,560,6396
7983,186549,,,2021-09-18,2021-09-18,Europe,JHU CSSE Global Timeseries,41,,MKD,North Macedonia,MK,539,6437
7984,186914,,,2021-09-19,2021-09-19,Europe,JHU CSSE Global Timeseries,23,,MKD,North Macedonia,MK,365,6460
7985,187068,,,2021-09-20,2021-09-20,Europe,JHU CSSE Global Timeseries,12,,MKD,North Macedonia,MK,154,6472
7986,187622,,,2021-09-21,2021-09-21,Europe,JHU CSSE Global Timeseries,17,,MKD,North Macedonia,MK,554,6489
7987,188113,,,2021-09-22,2021-09-22,Europe,JHU CSSE Global Timeseries,22,,MKD,North Macedonia,MK,491,6511
7988,188635,,,2021-09-23,2021-09-23,Europe,JHU CSSE Global Timeseries,28,,MKD,North Macedonia,MK,522,6539
7989,189159,,,2021-09-24,2021-09-24,Europe,JHU CSSE Global Timeseries,18,,MKD,North Macedonia,MK,524,6557
7990,189551,,,2021-09-25,2021-09-25,Europe,JHU CSSE Global Timeseries,20,,MKD,North Macedonia,MK,392,6577
7991,189887,,,2021-09-26,2021-09-26,Europe,JHU CSSE Global Timeseries,17,,MKD,North Macedonia,MK,336,6594
7992,189999,,,2021-09-27,2021-09-27,Europe,JHU CSSE Global Timeseries,13,,MKD,North Macedonia,MK,112,6607
7993,190463,,,2021-09-28,2021-09-28,Europe,JHU CSSE Global Timeseries,23,,MKD,North Macedonia,MK,464,6630
7994,190915,,,2021-09-29,2021-09-29,Europe,JHU CSSE Global Timeseries,16,,MKD,North Macedonia,MK,452,6646
7995,191408,,,2021-09-30,2021-09-30,Europe,JHU CSSE Global Timeseries,22,,MKD,North Macedonia,MK,493,6668
7996,191820,,,2021-10-01,2021-10-01,Europe,JHU CSSE Global Timeseries,15,,MKD,North Macedonia,MK,412,6683
7997,0,,,2020-01-22,2020-01-22,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
7998,0,,,2020-01-23,2020-01-23,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
7999,0,,,2020-01-24,2020-01-24,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8000,0,,,2020-01-25,2020-01-25,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8001,0,,,2020-01-26,2020-01-26,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8002,0,,,2020-01-27,2020-01-27,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8003,0,,,2020-01-28,2020-01-28,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8004,0,,,2020-01-29,2020-01-29,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8005,0,,,2020-01-30,2020-01-30,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8006,0,,,2020-01-31,2020-01-31,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8007,0,,,2020-02-01,2020-02-01,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8008,0,,,2020-02-02,2020-02-02,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8009,0,,,2020-02-03,2020-02-03,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8010,0,,,2020-02-04,2020-02-04,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8011,0,,,2020-02-05,2020-02-05,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8012,0,,,2020-02-06,2020-02-06,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8013,0,,,2020-02-07,2020-02-07,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8014,0,,,2020-02-08,2020-02-08,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8015,0,,,2020-02-09,2020-02-09,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8016,0,,,2020-02-10,2020-02-10,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8017,0,,,2020-02-11,2020-02-11,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8018,0,,,2020-02-12,2020-02-12,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8019,0,,,2020-02-13,2020-02-13,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8020,0,,,2020-02-14,2020-02-14,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8021,0,,,2020-02-15,2020-02-15,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8022,0,,,2020-02-16,2020-02-16,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8023,0,,,2020-02-17,2020-02-17,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8024,0,,,2020-02-18,2020-02-18,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8025,0,,,2020-02-19,2020-02-19,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8026,0,,,2020-02-20,2020-02-20,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8027,0,,,2020-02-21,2020-02-21,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8028,0,,,2020-02-22,2020-02-22,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8029,0,,,2020-02-23,2020-02-23,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8030,0,,,2020-02-24,2020-02-24,Europe,JHU CSSE Global Timeseries,0,,NOR,Norway,NO,0,0
8031,235290,,,2020-05-23,2020-05-23,Europe,JHU CSSE Global Timeseries,50,,ESP,Spain,ES,466,28678
8032,235772,,,2020-05-24,2020-05-24,Europe,JHU CSSE Global Timeseries,74,,ESP,Spain,ES,482,28752
8033,235400,,,2020-05-25,2020-05-25,Europe,JHU CSSE Global Timeseries,-1918,,ESP,Spain,ES,-372,26834
8034,236259,,,2020-05-26,2020-05-26,Europe,JHU CSSE Global Timeseries,283,,ESP,Spain,ES,859,27117
8035,236259,,,2020-05-27,2020-05-27,Europe,JHU CSSE Global Timeseries,0,,ESP,Spain,ES,0,27117
8036,237906,,,2020-05-28,2020-05-28,Europe,JHU CSSE Global Timeseries,2,,ESP,Spain,ES,1647,27119
8037,238564,,,2020-05-29,2020-05-29,Europe,JHU CSSE Global Timeseries,2,,ESP,Spain,ES,658,27121
8038,239228,,,2020-05-30,2020-05-30,Europe,JHU CSSE Global Timeseries,4,,ESP,Spain,ES,664,27125
8039,239479,,,2020-05-31,2020-05-31,Europe,JHU CSSE Global Timeseries,2,,ESP,Spain,ES,251,27127
8040,239638,,,2020-06-01,2020-06-01,Europe,JHU CSSE Global Timeseries,0,,ESP,Spain,ES,159,27127
8041,239932,,,2020-06-02,2020-06-02,Europe,JHU CSSE Global Timeseries,0,,ESP,Spain,ES,294,27127
8042,240326,,,2020-06-03,2020-06-03,Europe,JHU CSSE Global Timeseries,1,,ESP,Spain,ES,394,27128
8043,240660,,,2020-06-04,2020-06-04,Europe,JHU CSSE Global Timeseries,5,,ESP,Spain,ES,334,27133
8044,240978,,,2020-06-05,2020-06-05,Europe,JHU CSSE Global Timeseries,1,,ESP,Spain,ES,318,27134
8045,241310,,,2020-06-06,2020-06-06,Europe,JHU CSSE Global Timeseries,1,,ESP,Spain,ES,332,27135
8046,241550,,,2020-06-07,2020-06-07,Europe,JHU CSSE Global Timeseries,1,,ESP,Spain,ES,240,27136
8047,241717,,,2020-06-08,2020-06-08,Europe,JHU CSSE Global Timeseries,0,,ESP,Spain,ES,167,27136
8048,241966,,,2020-06-09,2020-06-09,Europe,JHU CSSE Global Timeseries,0,,ESP,Spain,ES,249,27136
8049,242280,,,2020-06-10,2020-06-10,Europe,JHU CSSE Global Timeseries,0,,ESP,Spain,ES,314,27136
8050,242707,,,2020-06-11,2020-06-11,Europe,JHU CSSE Global Timeseries,0,,ESP,Spain,ES,427,27136
8051,243209,,,2020-06-12,2020-06-12,Europe,JHU CSSE Global Timeseries,0,,ESP,Spain,ES,502,27136
8052,243605,,,2020-06-13,2020-06-13,Europe,JHU CSSE Global Timeseries,0,,ESP,Spain,ES,396,27136
8053,243928,,,2020-06-14,2020-06-14,Europe,JHU CSSE Global Timeseries,0,,ESP,Spain,ES,323,27136
8054,244109,,,2020-06-15,2020-06-15,Europe,JHU CSSE Global Timeseries,0,,ESP,Spain,ES,181,27136
8055,244328,,,2020-06-16,2020-06-16,Europe,JHU CSSE Global Timeseries,0,,ESP,Spain,ES,219,27136
8056,244683,,,2020-06-17,2020-06-17,Europe,JHU CSSE Global Timeseries,0,,ESP,Spain,ES,355,27136
8057,245268,,,2020-06-18,2020-06-18,Europe,JHU CSSE Global Timeseries,0,,ESP,Spain,ES,585,27136
8058,245575,,,2020-06-19,2020-06-19,Europe,JHU CSSE Global Timeseries,1179,,ESP,Spain,ES,307,28315
8059,245938,,,2020-06-20,2020-06-20,Europe,JHU CSSE Global Timeseries,7,,ESP,Spain,ES,363,28322
8060,246272,,,2020-06-21,2020-06-21,Europe,JHU CSSE Global Timeseries,1,,ESP,Spain,ES,334,28323
8061,246504,,,2020-06-22,2020-06-22,Europe,JHU CSSE Global Timeseries,1,,ESP,Spain,ES,232,28324
8062,246752,,,2020-06-23,2020-06-23,Europe,JHU CSSE Global Timeseries,1,,ESP,Spain,ES,248,28325
8063,247086,,,2020-06-24,2020-06-24,Europe,JHU CSSE Global Timeseries,2,,ESP,Spain,ES,334,28327
8064,247486,,,2020-06-25,2020-06-25,Europe,JHU CSSE Global Timeseries,3,,ESP,Spain,ES,400,28330
8065,247905,,,2020-06-26,2020-06-26,Europe,JHU CSSE Global Timeseries,8,,ESP,Spain,ES,419,28338
8066,248469,,,2020-06-27,2020-06-27,Europe,JHU CSSE Global Timeseries,3,,ESP,Spain,ES,564,28341
8067,248770,,,2020-06-28,2020-06-28,Europe,JHU CSSE Global Timeseries,2,,ESP,Spain,ES,301,28343
8068,248970,,,2020-06-29,2020-06-29,Europe,JHU CSSE Global Timeseries,3,,ESP,Spain,ES,200,28346
8069,249271,,,2020-06-30,2020-06-30,Europe,JHU CSSE Global Timeseries,9,,ESP,Spain,ES,301,28355
8070,249659,,,2020-07-01,2020-07-01,Europe,JHU CSSE Global Timeseries,9,,ESP,Spain,ES,388,28364
8071,250103,,,2020-07-02,2020-07-02,Europe,JHU CSSE Global Timeseries,4,,ESP,Spain,ES,444,28368
8072,250545,,,2020-07-03,2020-07-03,Europe,JHU CSSE Global Timeseries,17,,ESP,Spain,ES,442,28385
8073,32275,,,2021-07-17,2021-07-17,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,206,420
8074,32470,,,2021-07-18,2021-07-18,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,195,420
8075,32616,,,2021-07-19,2021-07-19,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,146,420
8076,32833,,,2021-07-20,2021-07-20,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,217,420
8077,33032,,,2021-07-21,2021-07-21,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,199,420
8078,33198,,,2021-07-22,2021-07-22,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,166,420
8079,33370,,,2021-07-23,2021-07-23,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,172,420
8080,33541,,,2021-07-24,2021-07-24,Europe,JHU CSSE Global Timeseries,1,,MLT,Malta,MT,171,421
8081,33668,,,2021-07-25,2021-07-25,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,127,421
8082,33762,,,2021-07-26,2021-07-26,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,94,421
8083,33904,,,2021-07-27,2021-07-27,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,142,421
8084,33995,,,2021-07-28,2021-07-28,Europe,JHU CSSE Global Timeseries,2,,MLT,Malta,MT,91,423
8085,34090,,,2021-07-29,2021-07-29,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,95,423
8086,34201,,,2021-07-30,2021-07-30,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,111,423
8087,34295,,,2021-07-31,2021-07-31,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,94,423
8088,34375,,,2021-08-01,2021-08-01,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,80,423
8089,34439,,,2021-08-02,2021-08-02,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,64,423
8090,34508,,,2021-08-03,2021-08-03,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,69,423
8091,34590,,,2021-08-04,2021-08-04,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,82,423
8092,34668,,,2021-08-05,2021-08-05,Europe,JHU CSSE Global Timeseries,1,,MLT,Malta,MT,78,424
8093,34716,,,2021-08-06,2021-08-06,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,48,424
8094,34787,,,2021-08-07,2021-08-07,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,71,424
8095,34846,,,2021-08-08,2021-08-08,Europe,JHU CSSE Global Timeseries,2,,MLT,Malta,MT,59,426
8096,34902,,,2021-08-09,2021-08-09,Europe,JHU CSSE Global Timeseries,2,,MLT,Malta,MT,56,428
8097,34953,,,2021-08-10,2021-08-10,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,51,428
8098,35040,,,2021-08-11,2021-08-11,Europe,JHU CSSE Global Timeseries,1,,MLT,Malta,MT,87,429
8099,35091,,,2021-08-12,2021-08-12,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,51,429
8100,35192,,,2021-08-13,2021-08-13,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,101,429
8101,35286,,,2021-08-14,2021-08-14,Europe,JHU CSSE Global Timeseries,1,,MLT,Malta,MT,94,430
8102,35337,,,2021-08-15,2021-08-15,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,51,430
8103,35380,,,2021-08-16,2021-08-16,Europe,JHU CSSE Global Timeseries,1,,MLT,Malta,MT,43,431
8104,35434,,,2021-08-17,2021-08-17,Europe,JHU CSSE Global Timeseries,2,,MLT,Malta,MT,54,433
8105,35516,,,2021-08-18,2021-08-18,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,82,433
8106,35602,,,2021-08-19,2021-08-19,Europe,JHU CSSE Global Timeseries,2,,MLT,Malta,MT,86,435
8107,35653,,,2021-08-20,2021-08-20,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,51,435
8108,35721,,,2021-08-21,2021-08-21,Europe,JHU CSSE Global Timeseries,1,,MLT,Malta,MT,68,436
8109,35774,,,2021-08-22,2021-08-22,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,53,436
8110,35831,,,2021-08-23,2021-08-23,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,57,436
8111,35866,,,2021-08-24,2021-08-24,Europe,JHU CSSE Global Timeseries,1,,MLT,Malta,MT,35,437
8112,35908,,,2021-08-25,2021-08-25,Europe,JHU CSSE Global Timeseries,0,,MLT,Malta,MT,42,437
8113,35950,,,2021-08-26,2021-08-26,Europe,JHU CSSE Global Timeseries,1,,MLT,Malta,MT,42,438
8114,35990,,,2021-08-27,2021-08-27,Europe,JHU CSSE Global Timeseries,1,,MLT,Malta,MT,40,439
8115,1168728,,,2021-12-08,2021-12-08,Europe,JHU CSSE Global Timeseries,213,,HUN,Hungary,HU,6849,36048
8116,12230,,,2021-12-08,2021-12-08,Europe,JHU CSSE Global Timeseries,0,,IMN,Isle of Man,IM,83,67
8117,606852,,,2021-12-08,2021-12-08,Europe,JHU CSSE Global Timeseries,81,,IRL,Ireland,IE,4126,5788
8118,18896,,,2021-12-08,2021-12-08,Europe,JHU CSSE Global Timeseries,0,,ISL,Iceland,IS,131,35
8119,5152264,,,2021-12-08,2021-12-08,Europe,JHU CSSE Global Timeseries,86,,ITA,Italy,IT,17946,134472
8120,3942,,,2021-12-08,2021-12-08,Europe,JHU CSSE Global Timeseries,0,,MCO,Monaco,MC,0,36
8121,367948,,,2021-12-08,2021-12-08,Europe,JHU CSSE Global Timeseries,23,,MDA,Moldova,MD,609,9293
8122,159034,,,2021-12-08,2021-12-08,Europe,JHU CSSE Global Timeseries,5,,MNE,Montenegro,ME,196,2339
8123,2808892,,,2021-12-08,2021-12-08,Europe,JHU CSSE Global Timeseries,72,,NLD,Netherlands,NL,18062,19842
8124,6308,,,2021-12-08,2021-12-08,Europe,JHU CSSE Global Timeseries,0,,SMR,San Marino,SM,0,94
8125,1268787,,,2021-12-08,2021-12-08,Europe,JHU CSSE Global Timeseries,41,,SRB,Serbia,RS,1675,12036
8126,27,,,2021-12-08,2021-12-08,Europe,JHU CSSE Global Timeseries,0,,VAT,Holy See,VA,0,0
8127,161157,,,2021-12-08,2021-12-08,Europe,JHU CSSE Global Timeseries,0,,XKX,Kosovo,XK,10,2985
8128,19272,,,2021-12-09,2021-12-09,Europe,JHU CSSE Global Timeseries,0,,AND,Andorra,AD,457,133
8129,341768,,,2021-12-09,2021-12-09,Europe,JHU CSSE Global Timeseries,19,,ARM,Armenia,AM,300,7747
8130,1914527,,,2021-12-09,2021-12-09,Europe,JHU CSSE Global Timeseries,47,,BEL,Belgium,BE,16029,27463
8131,139368,,,2021-12-09,2021-12-09,Europe,JHU CSSE Global Timeseries,2,,CYP,Cyprus,CY,635,607
8132,6442846,,,2021-12-09,2021-12-09,Europe,JHU CSSE Global Timeseries,799,,DEU,Germany,DE,103018,105000
8133,0,,,2020-01-22,2020-01-22,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8134,0,,,2020-01-23,2020-01-23,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8135,0,,,2020-01-24,2020-01-24,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8136,0,,,2020-01-25,2020-01-25,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8137,0,,,2020-01-26,2020-01-26,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8138,0,,,2020-01-27,2020-01-27,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8139,0,,,2020-01-28,2020-01-28,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8140,0,,,2020-01-29,2020-01-29,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8141,0,,,2020-01-30,2020-01-30,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8142,0,,,2020-01-31,2020-01-31,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8143,0,,,2020-02-01,2020-02-01,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8144,0,,,2020-02-02,2020-02-02,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8145,0,,,2020-02-03,2020-02-03,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8146,0,,,2020-02-04,2020-02-04,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8147,0,,,2020-02-05,2020-02-05,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8148,0,,,2020-02-06,2020-02-06,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8149,0,,,2020-02-07,2020-02-07,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8150,0,,,2020-02-08,2020-02-08,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8151,0,,,2020-02-09,2020-02-09,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8152,0,,,2020-02-10,2020-02-10,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8153,0,,,2020-02-11,2020-02-11,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8154,0,,,2020-02-12,2020-02-12,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8155,0,,,2020-02-13,2020-02-13,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8156,0,,,2020-02-14,2020-02-14,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8157,0,,,2020-02-15,2020-02-15,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8158,0,,,2020-02-16,2020-02-16,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8159,0,,,2020-02-17,2020-02-17,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8160,0,,,2020-02-18,2020-02-18,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8161,0,,,2020-02-19,2020-02-19,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8162,0,,,2020-02-20,2020-02-20,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8163,0,,,2020-02-21,2020-02-21,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8164,0,,,2020-02-22,2020-02-22,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8165,0,,,2020-02-23,2020-02-23,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8166,0,,,2020-02-24,2020-02-24,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8167,0,,,2020-02-25,2020-02-25,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8168,0,,,2020-02-26,2020-02-26,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8169,0,,,2020-02-27,2020-02-27,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8170,0,,,2020-02-28,2020-02-28,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8171,0,,,2020-02-29,2020-02-29,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8172,0,,,2020-03-01,2020-03-01,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8173,0,,,2020-03-02,2020-03-02,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8174,1,,,2020-03-03,2020-03-03,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,1,0
8175,1,,,2020-03-04,2020-03-04,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8176,1,,,2020-03-05,2020-03-05,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8177,1,,,2020-03-06,2020-03-06,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8178,1,,,2020-03-07,2020-03-07,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8179,1,,,2020-03-08,2020-03-08,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8180,1,,,2020-03-09,2020-03-09,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8181,1,,,2020-03-10,2020-03-10,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8182,1,,,2020-03-11,2020-03-11,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8183,1,,,2020-03-12,2020-03-12,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,0
8184,3,,,2020-03-13,2020-03-13,Europe,JHU CSSE Global Timeseries,1,,UKR,Ukraine,UA,2,1
8185,3,,,2020-03-14,2020-03-14,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,1
8186,3,,,2020-03-15,2020-03-15,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,1
8187,7,,,2020-03-16,2020-03-16,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,4,1
8188,14,,,2020-03-17,2020-03-17,Europe,JHU CSSE Global Timeseries,1,,UKR,Ukraine,UA,7,2
8189,14,,,2020-03-18,2020-03-18,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,2
8190,16,,,2020-03-19,2020-03-19,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,2,2
8191,29,,,2020-03-20,2020-03-20,Europe,JHU CSSE Global Timeseries,1,,UKR,Ukraine,UA,13,3
8192,47,,,2020-03-21,2020-03-21,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,18,3
8193,73,,,2020-03-22,2020-03-22,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,26,3
8194,73,,,2020-03-23,2020-03-23,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,0,3
8195,97,,,2020-03-24,2020-03-24,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,24,3
8196,145,,,2020-03-25,2020-03-25,Europe,JHU CSSE Global Timeseries,2,,UKR,Ukraine,UA,48,5
8197,196,,,2020-03-26,2020-03-26,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,51,5
8198,310,,,2020-03-27,2020-03-27,Europe,JHU CSSE Global Timeseries,0,,UKR,Ukraine,UA,114,5
8199,356,,,2020-03-28,2020-03-28,Europe,JHU CSSE Global Timeseries,4,,UKR,Ukraine,UA,46,9
